entity_id,name,entity_type,mention_count,document_count,out_degree,in_degree,degree,relation_count,weighted_degree,evidence_count,pagerank,betweenness,harmonic_centrality,core_number,community_id,community_size,participation_coefficient,relation_family_count,view_count,views,neighbor_type_entropy,relation_rate,pagerank_percentile,betweenness_percentile,participation_percentile,bridge_score,degree_rank,pagerank_rank,betweenness_rank,bridge_rank
ent_4a844158d7bf,國際佛光會青年總團部,Institution,11,10,1,0,1,1,1,1,0.000286815404370145,0.0,1.5,1,57,3,0.0,1,1,propagation_organization,0.0,9.090909090909092,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_ec337f85784f,圓融比丘尼,BuddhistFigure,10,6,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,165,2,0.0,1,1,propagation_organization,0.0,10.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_4c6de81e3536,均頭國民中小學,Institution,18,15,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,166,2,0.0,1,1,propagation_organization,0.0,5.555555555555555,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_cd277e573efc,塞頓杜克,Person,5,3,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,167,2,0.0,1,1,propagation_organization,0.0,20.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_6bd88a0df782,夏威夷大學,Institution,65,43,1,0,1,1,1,1,0.000286815404370145,0.0,275.49841269840977,1,4,150,0.0,1,1,propagation_organization,0.0,1.5384615384615385,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_7134cbca0494,大孚靈鷲寺,Institution,2,2,1,0,1,1,1,1,0.000286815404370145,0.0,199.20595238094992,1,23,6,0.0,1,1,propagation_organization,0.0,50.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_df44594961ab,大愚守芝,BuddhistFigure,16,4,1,0,1,1,1,1,0.000286815404370145,0.0,320.74246031745855,1,5,111,0.0,1,1,propagation_organization,0.0,6.25,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_14a30c2b8b41,大慧宗杲,BuddhistFigure,65,21,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,169,2,0.0,1,1,propagation_organization,0.0,1.5384615384615385,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_e847dcb23d67,大醒,BuddhistFigure,331,128,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,170,2,0.0,1,1,propagation_organization,0.0,0.3021148036253776,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_bb7d613b961d,大馬佛光青年團,Group,2,2,1,0,1,1,1,1,0.000286815404370145,0.0,1.5,1,57,3,0.0,1,1,propagation_organization,0.0,50.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_4b8609bb2b48,天童寺,Institution,116,80,1,0,1,1,1,1,0.000286815404370145,0.0,295.74444444444214,1,5,111,0.0,1,1,propagation_organization,0.0,0.8620689655172413,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_1b248b4246f0,妙僧,BuddhistFigure,21,13,1,0,1,1,1,1,0.000286815404370145,0.0,284.82698412698153,1,1,235,0.0,1,1,propagation_organization,0.0,4.761904761904762,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_54807b943f65,妙士,BuddhistFigure,151,102,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,174,2,0.0,1,1,propagation_organization,0.0,0.6622516556291391,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_8b7f1553b1dc,妙熙,BuddhistFigure,39,20,1,0,1,1,1,1,0.000286815404370145,0.0,297.11150793650586,1,1,235,0.0,1,1,propagation_organization,0.0,2.5641025641025643,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_95eec38c793d,孫中山,Person,316,247,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,137,2,0.0,1,1,propagation_organization,0.0,0.31645569620253167,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_f30880fdf21a,孫權,Person,69,30,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,89,2,0.0,1,1,propagation_organization,0.0,1.4492753623188406,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_e8619ff254fe,宗仰禪師,BuddhistFigure,11,4,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,176,2,0.0,1,1,propagation_organization,0.0,9.090909090909092,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_f467fcb0eb06,宗密,BuddhistFigure,202,75,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,93,2,0.0,1,1,propagation_organization,0.0,0.49504950495049505,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_0a3f3f438622,宗本,BuddhistFigure,25,10,1,0,1,1,1,1,0.000286815404370145,0.0,1.5,1,59,3,0.0,1,1,propagation_organization,0.0,4.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_ada580b03e54,寶誌,BuddhistFigure,32,16,1,0,1,1,1,1,0.000286815404370145,0.0,246.5488816738776,1,14,15,0.0,1,1,propagation_organization,0.0,3.125,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_92f471adccb8,崇矩,BuddhistFigure,15,2,1,0,1,1,1,1,0.000286815404370145,0.0,250.67658730158337,1,3,153,0.0,1,1,classic_text,0.0,6.666666666666667,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_f5c7859e09e2,左右街僧錄司,Institution,2,2,1,0,1,1,1,1,0.000286815404370145,0.0,1.5,1,50,3,0.0,1,1,propagation_organization,0.0,50.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_f5c6124d22fd,常律法師,BuddhistFigure,5,5,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,177,2,0.0,1,1,propagation_organization,0.0,20.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_6cb498bf4e5d,常覺,BuddhistFigure,2,2,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,178,2,0.0,1,1,propagation_organization,0.0,50.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_cc869376e616,廣洽,BuddhistFigure,14,7,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,179,2,0.0,1,1,propagation_organization,0.0,7.142857142857143,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_de79adf1bfa9,弘一,BuddhistFigure,509,230,1,0,1,1,1,1,0.000286815404370145,0.0,315.87698412698205,1,8,58,0.0,1,1,practice,0.0,0.19646365422396855,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_a80ca1e74f16,張姚宏影,Person,159,94,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,182,2,0.0,1,1,propagation_organization,0.0,0.6289308176100629,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_2c3d7e0af556,張慈蓮,Person,30,23,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,74,2,0.0,1,1,thought_doctrine,0.0,3.3333333333333335,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_91794616459b,張蓮覺,BuddhistFigure,18,14,1,0,1,1,1,1,0.000286815404370145,0.0,1.5,1,60,3,0.0,1,1,propagation_organization,0.0,5.555555555555555,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_16849daf5a67,德山宣鑑,BuddhistFigure,56,30,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,183,2,0.0,1,1,propagation_organization,0.0,1.7857142857142858,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_7d2ec831f628,心固,BuddhistFigure,48,27,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,184,2,0.0,1,1,propagation_organization,0.0,2.0833333333333335,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_22e57cbb95fc,心靈環保,Concept,95,58,1,0,1,1,1,1,0.000286815404370145,0.0,294.6115079365059,1,1,235,0.0,1,1,thought_doctrine,0.0,1.0526315789473684,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_0621237e8037,慈藏,BuddhistFigure,106,22,1,0,1,1,1,1,0.000286815404370145,0.0,316.21746031745846,1,3,153,0.0,1,1,practice,0.0,0.9433962264150944,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_3514511ada02,慧天法師,BuddhistFigure,4,3,1,0,1,1,1,1,0.000286815404370145,0.0,363.3519841269817,1,1,235,0.0,1,1,propagation_organization,0.0,25.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_ccb7d7222e36,慧嵬,BuddhistFigure,41,12,1,0,1,1,1,1,0.000286815404370145,0.0,264.84365079364716,1,2,153,0.0,1,1,practice,0.0,2.4390243902439024,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_eaaee3b96614,慧慈寺,Institution,104,61,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,188,2,0.0,1,1,propagation_organization,0.0,0.9615384615384616,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_066ece875150,慧文禪師,BuddhistFigure,3,3,1,0,1,1,1,2,0.000286815404370145,0.0,1.0,1,187,2,0.0,1,1,propagation_organization,0.0,33.333333333333336,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_bcd2f257f284,慧瀚,BuddhistFigure,14,7,1,0,1,1,1,1,0.000286815404370145,0.0,285.74365079364827,1,4,150,0.0,1,1,propagation_organization,0.0,7.142857142857143,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_4e068bbdce15,振光法師,BuddhistFigure,6,3,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,186,2,0.0,1,1,propagation_organization,0.0,16.666666666666668,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_96ed09cf666d,擇卿,BuddhistFigure,10,4,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,189,2,0.0,1,1,propagation_organization,0.0,10.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_26bcd7c90003,日光寺,Institution,42,29,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,161,2,0.0,1,1,propagation_organization,0.0,2.380952380952381,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_0449d6d7d09d,明詮,BuddhistFigure,13,2,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,152,2,0.0,1,1,propagation_organization,0.0,7.6923076923076925,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_98e24fa51ad8,智順,BuddhistFigure,15,3,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,106,2,0.0,1,1,propagation_organization,0.0,6.666666666666667,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_e4e2958aab91,會泉法師,BuddhistFigure,4,3,1,0,1,1,1,1,0.000286815404370145,0.0,251.22380952380524,1,1,235,0.0,1,1,propagation_organization,0.0,25.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_1d8be0124e8f,月霞大師,BuddhistFigure,5,5,1,0,1,1,1,2,0.000286815404370145,0.0,2.333333333333333,1,27,5,0.0,1,1,propagation_organization,0.0,20.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_a637555654d0,朱斐,BuddhistFigure,146,59,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,193,2,0.0,1,1,propagation_organization,0.0,0.684931506849315,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_572473fb5047,朱鏡宙,BuddhistFigure,19,11,1,0,1,1,1,2,0.000286815404370145,0.0,1.0,1,162,2,0.0,1,1,propagation_organization,0.0,5.2631578947368425,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_17851e61517f,李煥,Person,23,10,1,0,1,1,1,1,0.000286815404370145,0.0,292.92301587301375,1,12,20,0.0,1,1,propagation_organization,0.0,4.3478260869565215,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_b03d195583c8,林野通奇,BuddhistFigure,10,2,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,194,2,0.0,1,1,propagation_organization,0.0,10.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_0f31ab794095,柏林佛光山,Institution,65,26,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,195,2,0.0,1,1,propagation_organization,0.0,1.5384615384615385,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_33660169e0da,格林出版社,Institution,2,2,1,0,1,1,1,1,0.000286815404370145,0.0,303.59126984126766,1,3,153,0.0,1,1,classic_text,0.0,50.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_af42c8598dd2,歐陽漸,Person,77,25,1,0,1,1,1,1,0.000286815404370145,0.0,148.49559884559955,1,20,8,0.0,1,1,propagation_organization,0.0,1.2987012987012987,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_76e029ae79bc,歐陽竟無,Person,72,58,1,0,1,2,2,2,0.000286815404370145,0.0,148.49559884559957,1,20,8,0.0,1,1,propagation_organization,0.0,2.7777777777777777,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_15b00b47d25e,永光,BuddhistFigure,169,102,1,0,1,1,1,1,0.000286815404370145,0.0,1.5,1,52,3,0.0,1,1,propagation_organization,0.0,0.591715976331361,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_15c6626f7294,永東,BuddhistFigure,10,9,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,145,2,0.0,1,1,propagation_organization,0.0,10.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_a7783f33bff4,汾陽善昭,BuddhistFigure,68,19,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,172,2,0.0,1,1,propagation_organization,0.0,1.4705882352941178,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_05a106d85863,沈家楨,Person,20,14,1,0,1,1,1,1,0.000286815404370145,0.0,229.93095238094855,1,7,59,0.0,1,1,propagation_organization,0.0,5.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_0bf8235e31fc,法然,BuddhistFigure,101,13,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,192,2,0.0,1,1,propagation_organization,0.0,0.9900990099009901,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_2de112de4312,法華禪寺,Institution,81,43,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,197,2,0.0,1,1,propagation_organization,0.0,1.2345679012345678,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_73cb925e3043,泰華寺,Institution,51,29,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,198,2,0.0,1,1,propagation_organization,0.0,1.9607843137254901,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_1d3dcb27dd8a,淡江大學,Institution,34,33,1,0,1,1,1,1,0.000286815404370145,0.0,277.64841269840986,1,4,150,0.0,1,1,propagation_organization,0.0,2.9411764705882355,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_8473a358b3ec,滿可,BuddhistFigure,83,55,1,0,1,1,1,1,0.000286815404370145,0.0,268.95912698412326,1,4,150,0.0,1,1,propagation_organization,0.0,1.2048192771084338,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_3e2cd18ac462,滿華,BuddhistFigure,56,30,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,126,2,0.0,1,1,propagation_organization,0.0,1.7857142857142858,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_c2ce8290a891,漢明帝,Person,133,83,1,0,1,1,1,1,0.000286815404370145,0.0,320.74246031745855,1,5,111,0.0,1,1,propagation_organization,0.0,0.7518796992481203,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_a9576c44a0a1,無上法師,BuddhistFigure,40,21,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,101,2,0.0,1,1,propagation_organization,0.0,2.5,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_b59c0c9f040e,玄奘寺,Institution,23,16,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,190,2,0.0,1,1,propagation_organization,0.0,4.3478260869565215,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_f69a08b8c62c,白聖,BuddhistFigure,24,14,1,0,1,1,1,1,0.000286815404370145,0.0,1.5,1,54,3,0.0,1,1,propagation_organization,0.0,4.166666666666667,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_9d216472f99d,百丈懷海禪師,BuddhistFigure,7,6,1,0,1,1,1,1,0.000286815404370145,0.0,316.21746031745846,1,3,153,0.0,1,1,propagation_organization,0.0,14.285714285714286,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_b5f7bfdde13d,真覺宗,SchoolTradition,10,7,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,175,2,0.0,1,1,propagation_organization,0.0,10.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_2a59db948de0,石屋清珙,BuddhistFigure,27,8,1,0,1,1,1,1,0.000286815404370145,0.0,312.11547619047434,1,2,153,0.0,1,1,propagation_organization,0.0,3.7037037037037037,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_bdd4265cbe96,福國寺,Institution,112,62,1,0,1,1,1,1,0.000286815404370145,0.0,258.10595238094845,1,33,4,0.0,1,1,propagation_organization,0.0,0.8928571428571429,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_f6280a743055,第十二屆世界佛教徒友誼會,PracticeActivity,4,4,1,0,1,1,1,1,0.000286815404370145,0.0,287.81150793650534,1,1,235,0.0,1,1,propagation_organization,0.0,25.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_87c0c1db2921,紫柏真可,BuddhistFigure,22,16,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,203,2,0.0,1,1,propagation_organization,0.0,4.545454545454546,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_5ac6db7d225c,翁詩傑,Person,40,19,1,0,1,1,1,1,0.000286815404370145,0.0,319.81984126983957,1,10,42,0.0,1,1,propagation_organization,0.0,2.5,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_d1c44cbe8ede,翠巖可真禪師,BuddhistFigure,9,3,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,201,2,0.0,1,1,propagation_organization,0.0,11.11111111111111,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_78bce9b2528a,耶穌,Person,903,428,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,158,2,0.0,1,1,propagation_organization,0.0,0.11074197120708748,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_e1733f0c44a4,胡迪化,Person,3,3,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,206,2,0.0,1,1,propagation_organization,0.0,33.333333333333336,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_bdf0d2daad80,自覺行佛,DoctrineTerm,58,30,1,0,1,1,1,1,0.000286815404370145,0.0,263.8630952380917,1,3,153,0.0,1,1,thought_doctrine,0.0,1.7241379310344827,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_85b0a707fcd6,若舜,BuddhistFigure,28,18,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,207,2,0.0,1,1,propagation_organization,0.0,3.5714285714285716,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_58aa0a0872b6,范淑智,Person,21,13,1,0,1,1,1,1,0.000286815404370145,0.0,325.2793650793633,1,1,235,0.0,1,1,propagation_organization,0.0,4.761904761904762,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_917a1924737e,荷華寺,Institution,84,44,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,208,2,0.0,1,1,propagation_organization,0.0,1.1904761904761905,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_f0212579f192,蓮池袾宏,BuddhistFigure,2,2,1,0,1,1,1,1,0.000286815404370145,0.0,189.93578643578456,1,14,15,0.0,1,1,propagation_organization,0.0,50.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_f1bca6797ad9,蘇東坡,Person,877,337,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,111,2,0.0,1,1,propagation_organization,0.0,0.11402508551881414,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_fd7030665e61,行基,BuddhistFigure,9,2,1,0,1,1,1,1,0.000286815404370145,0.0,316.21746031745846,1,3,153,0.0,1,1,practice,0.0,11.11111111111111,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_218b5418c0f8,行政院文建會,Institution,7,6,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,209,2,0.0,1,1,propagation_organization,0.0,14.285714285714286,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_721becb284ae,袾宏,BuddhistFigure,100,41,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,210,2,0.0,1,1,propagation_organization,0.0,1.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_cfc1d523af18,西本願寺,Institution,54,20,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,212,2,0.0,1,1,propagation_organization,0.0,1.8518518518518519,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_8284a6d2e26d,覺三,BuddhistFigure,12,10,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,213,2,0.0,1,1,propagation_organization,0.0,8.333333333333334,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_cf8b17a5b479,覺培,BuddhistFigure,258,163,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,138,2,0.0,1,1,propagation_organization,0.0,0.3875968992248062,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_398c4bf9e94c,覺居,BuddhistFigure,52,30,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,185,2,0.0,1,1,propagation_organization,0.0,1.9230769230769231,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_e505164c7d9f,覺誠,BuddhistFigure,216,125,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,214,2,0.0,1,1,propagation_organization,0.0,0.46296296296296297,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_32b501b7d316,證蓮法師,BuddhistFigure,6,5,1,0,1,1,1,1,0.000286815404370145,0.0,216.32857142856804,1,5,111,0.0,1,1,propagation_organization,0.0,16.666666666666668,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_559ebb90f87d,賴維正,Person,86,59,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,130,2,0.0,1,1,propagation_organization,0.0,1.1627906976744187,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_ec17a2decfc4,趙州從諗,BuddhistFigure,614,230,1,0,1,1,1,1,0.000286815404370145,0.0,316.21746031745846,1,3,153,0.0,1,1,thought_doctrine,0.0,0.16286644951140064,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_6c99489c5da4,趙廷箴,Person,20,7,1,0,1,1,1,1,0.000286815404370145,0.0,310.16309523809326,1,5,111,0.0,1,1,practice,0.0,5.0,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
ent_7f1ac1d7bf26,通琇禪師,BuddhistFigure,7,5,1,0,1,1,1,1,0.000286815404370145,0.0,1.0,1,215,2,0.0,1,1,propagation_organization,0.0,14.285714285714286,0.16227578475336324,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,1207,617,655
